   0.8365403262   -1.4898301750   -3.0260619700
   1.8165403262   -1.4898301750   -3.0260619700
   1.3265403262   -0.6411252793   -3.2886521786
   1.2886881864   -2.5102738339    0.1034963722
   1.2609910326   -3.1446264391   -0.7365036278
   2.2075069444   -2.5981552226   -0.7365036278
   1.2609910326   -3.1446264391   -1.7748007289
   2.2075069444   -2.5981552226   -1.7748007289
   0.1846528510   -2.1515510081   -2.6148007289
   1.2886881864   -2.5102738339   -2.6148007289
   1.1539910321    3.4933758877   -0.6455036274
   0.0776528505    3.3035884260   -0.6455036274
   1.1539910321    3.4933758877   -1.6838007285
   0.0776528505    3.3035884260   -1.6838007285
  -0.6248770035    2.4663459485   -1.6838007285
   1.8640195480    1.9198747320   -2.5238007285
   1.1816881859    2.8590232826   -2.5238007285
   0.0776528505    2.5003004567   -2.5238007285
   0.0776528505    1.3394490073   -2.5238007285
   1.1816881859    0.9807261815   -2.5238007285
   0.8765403242    1.9198747320   -2.8446521779
   0.8535403241    2.1488747330    2.8743478312
   1.8335403241    2.1488747330    2.6117576227
   1.3435403241    2.9975796287    2.6117576227
   0.3635403241    2.9975796287    2.6117576227
  -0.1264596759    2.1488747330    2.6117576227
   0.3635403241    1.3001698373    2.6117576227
   1.3435403241    1.3001698373    2.6117576227
   2.5509501155    2.1488747330    1.8943478312
   2.2267736918    3.1465871755    1.8943478312
   1.3780687960    3.7632073760    1.8943478312
   0.3290118521    3.7632073760    1.8943478312
   1.8335403241    3.8462845244    0.9143478312
   0.8535403241    4.1088747330    0.9143478312
  -0.1264596759    3.8462845244    0.9143478312
   1.3780687960    3.7632073760   -0.0656521688
   0.3290118521    3.7632073760   -0.0656521688
  -0.8693471537    2.7073004576    2.2254963816
  -0.8693471537    3.5105884269    1.3854963816
  -1.5718770077    2.6733459494    1.3854963816
  -0.8693471537    3.5105884269    0.3471992805
  -1.5718770077    2.6733459494    0.3471992805
  -0.8693471537    2.7073004576   -0.4928007195
   4.9265403328    1.4308747298   -0.2086521737
   3.0796673613   -0.6538139058   -0.2086521737
   4.0194763009   -0.2973913885   -0.2086521737
   4.6859979866    0.4549560686   -0.2086521737
   2.3015403328    2.3402014038   -2.0273055216
   3.1225403341    0.9248747276    2.3433478301
   4.1100195579    0.9248747276    2.0224963807
   3.4276881958    1.8640232782    2.0224963807
   2.3236528604    0.3444490029    2.0224963807
   3.4276881958   -0.0142738229    2.0224963807
   4.7203152814    0.9248747276    1.1824963807
   4.3465069539    1.9519046669    1.1824963807
   3.3999910420   -0.6486264281    1.1824963807
   4.3465069539   -0.1021552116    1.1824963807
   3.3999910420   -0.6486264281    0.1441992796
   4.3465069539   -0.1021552116    0.1441992796
   3.3979910420   -0.6576264282   -0.5775036271
   4.3445069538   -0.1111552117   -0.5775036271
   4.7183152814    0.9158747276   -1.6158007282
   4.3445069538    1.9429046668   -1.6158007282
   3.3979910420   -0.6576264282   -1.6158007282
   4.3445069538   -0.1111552117   -1.6158007282
   4.1080195579    0.9158747276   -2.4558007282
   3.4256881958    1.8550232781   -2.4558007282
   2.3216528604    1.4963004523   -2.4558007282
   3.4256881958   -0.0232738230   -2.4558007282
   3.1205403341    0.9158747276   -2.7766521776
   3.2425403346    2.8618747362    1.7513478263
   4.2225403346    2.8618747362    1.4887576177
   3.7325403346    3.7105796319    1.4887576177
   2.7525403346    3.7105796319    1.4887576177
   3.7670688066    4.4762073791    0.7713478263
   2.7180118626    4.4762073791    0.7713478263
   1.8693069669    3.8595871786    0.7713478263
   3.2425403346    4.8218747362   -0.2086521737
   2.2625403346    4.5592845276   -0.2086521737
   1.5451305432    3.8418747362   -0.2086521737
   3.7670688066    4.4762073791   -1.1886521737
   2.7180118626    4.4762073791   -1.1886521737
   1.8693069669    3.8595871786   -1.1886521737
   4.2225403346    2.8618747362   -1.9060619651
   3.7325403346    3.7105796319   -1.9060619651
   2.7525403346    3.7105796319   -1.9060619651
   2.2625403346    2.8618747362   -1.9060619651
   3.2425403346    2.8618747362   -2.1686521737
   5.1790195626    3.0088747368    1.1504963768
   4.4966882005    3.9480232873    1.1504963768
   4.4966882005    2.0697261862    1.1504963768
   5.7893152861    3.0088747368    0.3104963768
   5.4155069586    4.0359046760    0.3104963768
   4.4689910467    4.5823758925    0.3104963768
   5.4155069586    1.9818447976    0.3104963768
   5.7893152861    3.0088747368   -0.7278007243
   5.4155069586    4.0359046760   -0.7278007243
   4.4689910467    4.5823758925   -0.7278007243
   5.4155069586    1.9818447976   -0.7278007243
   5.1790195626    3.0088747368   -1.5678007243
   4.4966882005    3.9480232873   -1.5678007243
   4.4966882005    2.0697261862   -1.5678007243
  -3.1054596934   -0.9431252806    2.6293478303
  -3.5854596934   -0.1117408930    2.3721166056
  -4.0654596934   -0.9431252806    2.3721166056
  -3.5854596934   -1.7745096682    2.3721166056
  -4.4506678903    0.0342256835    1.6693478303
  -4.7682284686   -0.9431252806    1.6693478303
  -4.4506678903   -1.9204762447    1.6693478303
  -4.7682284686    0.0168747194    0.7093478303
  -5.0254596934   -0.9431252806    0.7093478303
  -3.1854596937    0.9708747194   -1.1156521777
  -4.1454596937    0.7136434946   -1.1156521777
  -4.8482284690    0.0108747194   -1.1156521777
  -5.1054596937   -0.9491252806   -1.1156521777
  -3.6992835030    0.6322617982   -2.0756521777
  -4.5306678906    0.0282256834   -2.0756521777
  -4.8482284690   -0.9491252806   -2.0756521777
  -4.5306678906   -1.9264762447   -2.0756521777
  -2.2254596937   -0.9491252806   -2.7784209530
  -2.7054596937   -0.1177408930   -2.7784209530
  -3.6654596937   -0.1177408930   -2.7784209530
  -4.1454596937   -0.9491252806   -2.7784209530
  -3.6654596937   -1.7805096683   -2.7784209530
  -2.7054596937   -1.7805096683   -2.7784209530
  -3.1854596937   -0.9491252806   -3.0356521777
  -3.3504596944   -2.7991252888    2.0313478263
  -4.3223592701   -2.7991252888    1.8095180904
  -3.8364094822   -3.6408150112    1.8095180904
  -2.8645099066   -3.6408150112    1.8095180904
  -3.8916419356   -4.4647129631    1.1879649825
  -2.8092774532   -4.4647129631    1.1879649825
  -4.1248595073   -4.8410497795    0.2897947184
  -3.0872270486   -4.9670411704    0.2897947184
  -2.1098980168   -4.5963891592    0.2897947184
  -4.1248595073   -4.8410497795   -0.7070990658
  -3.0872270486   -4.9670411704   -0.7070990658
  -2.1098980168   -4.5963891592   -0.7070990658
  -3.8916419356   -4.4647129631   -1.6052693299
  -2.8092774532   -4.4647129631   -1.6052693299
  -1.9336261929   -3.8285150828   -1.6052693299
  -2.3785601188   -2.7991252888   -2.2268224378
  -4.3223592701   -2.7991252888   -2.2268224378
  -3.8364094822   -3.6408150112   -2.2268224378
  -2.8645099066   -3.6408150112   -2.2268224378
  -3.3504596944   -2.7991252888   -2.4486521737
  -4.7754596986   -1.9337409010    1.4541166016
  -5.2554596986   -2.7651252886    1.4541166016
  -4.7754596986   -3.5965096763    1.4541166016
  -5.6406678955   -1.7877743246    0.7513478263
  -5.9582284739   -2.7651252886    0.7513478263
  -5.6406678955   -3.7424762527    0.7513478263
  -4.8092835079   -4.3465123674    0.7513478263
  -5.2554596986   -1.1023565134   -0.2086521737
  -5.9582284739   -1.8051252886   -0.2086521737
  -6.2154596986   -2.7651252886   -0.2086521737
  -5.9582284739   -3.7251252886   -0.2086521737
  -5.2554596986   -4.4278940639   -0.2086521737
  -5.6406678955   -1.7877743246   -1.1686521737
  -5.9582284739   -2.7651252886   -1.1686521737
  -5.6406678955   -3.7424762527   -1.1686521737
  -4.8092835079   -4.3465123674   -1.1686521737
  -4.7754596986   -1.9337409010   -1.8714209490
  -5.2554596986   -2.7651252886   -1.8714209490
  -4.7754596986   -3.5965096763   -1.8714209490
  -0.8914596836   -3.9171252852   -1.1166521777
   0.0685403164   -3.6598940605   -1.1166521777
  -1.4052834929   -3.5785123641   -2.0766521777
  -0.3776358743   -3.5785123641   -2.0766521777
  -0.4114596836   -1.1657408976   -2.7794209530
  -1.3714596836   -1.1657408976   -2.7794209530
  -1.8514596836   -1.9971252852   -2.7794209530
  -1.3714596836   -2.8285096729   -2.7794209530
  -0.4114596836   -2.8285096729   -2.7794209530
  -0.8914596836   -1.9971252852   -3.0366521777
   0.1904398925   -2.1441252859    2.9715180955
  -1.2674094709   -2.9858150083    2.9715180955
  -0.2955098953   -2.9858150083    2.9715180955
   0.9698428376   -2.1441252859    2.3499649876
  -2.1982931847   -3.1735150799    2.3499649876
  -1.3226419243   -3.8097129602    2.3499649876
  -0.2402774419   -3.8097129602    2.3499649876
   0.6353738184   -3.1735150799    2.3499649876
  -1.5558594960   -4.1860497766    1.4517947235
  -0.5182270373   -4.3120411676    1.4517947235
   0.4591019945   -3.9413891563    1.4517947235
   1.1522332964   -3.1590056517    1.4517947235
  -1.5558594960   -4.1860497766    0.4549009394
  -0.5182270373   -4.3120411676    0.4549009394
   0.4591019945   -3.9413891563    0.4549009394
   1.1522332964   -3.1590056517    0.4549009394
  -0.2402774419   -3.8097129602   -0.4432693247
  -1.1764596849   -1.5851252834    3.5563478344
  -0.2164596849   -1.5851252834    3.2991166097
  -0.6964596849   -0.7537408958    3.2991166097
  -1.6564596849   -0.7537408958    3.2991166097
  -2.1364596849   -1.5851252834    3.2991166097
  -1.6564596849   -2.4165096711    3.2991166097
  -0.6964596849   -2.4165096711    3.2991166097
   0.1687485120   -0.6077743194    2.5963478344
  -2.5216678818   -0.6077743194    2.5963478344
  -2.8392284601   -1.5851252834    2.5963478344
  -2.5216678818   -2.5624762475    2.5963478344
  -1.1704596848    2.3978747257   -1.1946521780
  -2.1304596848    2.1406435009   -1.1946521780
  -2.8332284601    1.4378747257   -1.1946521780
  -1.6842834941    2.0592618045   -2.1546521780
  -2.5156678817    1.4552256897   -2.1546521780
  -0.2104596848    0.4778747257   -2.8574209533
  -0.6904596848    1.3092591133   -2.8574209533
  -1.6504596848    1.3092591133   -2.8574209533
  -2.1304596848    0.4778747257   -2.8574209533
  -1.6504596848   -0.3535096620   -2.8574209533
  -0.6904596848   -0.3535096620   -2.8574209533
  -1.1704596848    0.4778747257   -3.1146521780
  -1.2034596850    0.6738747265    3.1853478314
  -0.2315601094    0.6738747265    2.9635180955
  -0.7175098972    1.5155644489    2.9635180955
  -1.6894094728    1.5155644489    2.9635180955
  -2.1753592606    0.6738747265    2.9635180955
  -1.6894094728   -0.1678149959    2.9635180955
  -0.7175098972   -0.1678149959    2.9635180955
  -1.7446419262    2.3394624009    2.3419649875
  -2.6202931865    1.7032645205    2.3419649875
   0.2133738166   -0.3555150675    2.3419649875
  -1.9778594979    2.7157992172    1.4437947234
  -1.9778594979    2.7157992172    0.4469009393
  -1.7446419262    2.3394624009   -0.4512693248
  -3.1404596893    0.5908747262    2.4581166060
  -2.6604596893   -0.2405096615    2.4581166060
  -2.6942834986    2.1722618050    1.7553478307
  -3.5256678862    1.5682256902    1.7553478307
  -3.8432284645    0.5908747262    1.7553478307
  -3.1404596893    2.2536435014    0.7953478307
  -3.8432284645    1.5508747262    0.7953478307
  -2.6942834986    2.1722618050   -0.1646521693
  -3.5256678862    1.5682256902   -0.1646521693
   1.2385403258   -0.4981252786    2.5813478301
   2.1985403258   -0.4981252786    2.3241166054
   1.7185403258    0.3332591090    2.3241166054
   0.7585403258    0.3332591090    2.3241166054
   0.2785403258   -0.4981252786    2.3241166054
   1.7185403258   -1.3295096663    2.3241166054
   1.7523641350   -2.0795123575    1.6213478301
   2.5837485227   -1.4754762427    1.6213478301
   2.1985403258   -2.1608940539    0.6613478301
   2.9013091010   -1.4581252786    0.6613478301
   2.7433738277   -1.6705150733    0.0679649775
   3.2602333057   -1.6560056450   -0.8302052866
   3.2602333057   -1.6560056450   -1.8270990707
   3.0778428469   -0.6411252793   -2.7252693348
   1.8677225674    1.0244623951   -2.7252693348
  -0.4247621946   -0.6411252793   -2.7252693348
   2.7433738277   -1.6705150733   -2.7252693348
   2.2984399018   -0.6411252793   -3.3468224427
   1.8124901140    0.2005644431   -3.3468224427
   0.8405905383    0.2005644431   -3.3468224427
   0.3546407505   -0.6411252793   -3.3468224427
   0.8405905383   -1.4828150017   -3.3468224427
   1.8124901140   -1.4828150017   -3.3468224427
   1.3265403262   -0.6411252793   -3.5686521786
   1.4635403246   -2.4025096710    0.4071165970
   1.4973641339   -3.1525123622   -0.2956521783
   2.3287485216   -2.5484762474   -0.2956521783
   0.9835403246   -3.4911252834   -1.2556521783
   1.9435403246   -3.2338940586   -1.2556521783
   2.6463090999   -2.5311252834   -1.2556521783
   0.4697165154   -3.1525123622   -2.2156521783
   1.4973641339   -3.1525123622   -2.2156521783
   2.3287485216   -2.5484762474   -2.2156521783
   0.0235403246   -1.5711252834   -2.9184209536
   0.5035403246   -2.4025096710   -2.9184209536
   1.4635403246   -2.4025096710   -2.9184209536
   0.8765403242    3.8398747320   -1.1646521779
  -0.0834596758    3.5826435073   -1.1646521779
  -0.7862284511    2.8798747320   -1.1646521779
   1.3903641335    3.5012618108   -2.1246521779
   0.3627165149    3.5012618108   -2.1246521779
  -0.4686678727    2.8972256961   -2.1246521779
   1.8365403242    1.9198747320   -2.8274209532
   1.3565403242    2.7512591196   -2.8274209532
   0.3965403242    2.7512591196   -2.8274209532
  -0.0834596758    1.9198747320   -2.8274209532
   0.3965403242    1.0884903444   -2.8274209532
   1.3565403242    1.0884903444   -2.8274209532
   0.8765403242    1.9198747320   -3.0846521779
   0.8535403241    2.1488747330    3.1543478312
   1.8254398997    2.1488747330    2.9325180953
   1.3394901119    2.9905644554    2.9325180953
   0.3675905363    2.9905644554    2.9325180953
  -0.1183592515    2.1488747330    2.9325180953
   0.3675905363    1.3071850106    2.9325180953
   1.3394901119    1.3071850106    2.9325180953
   2.6048428448    2.1488747330    2.3109649874
   2.2703738256    3.1782645270    2.3109649874
   1.3947225653    3.8144624074    2.3109649874
   0.3123580829    3.8144624074    2.3109649874
   1.3947225653    0.4832870587    2.3109649874
   2.0941020017    3.9461386034    1.4127947233
   1.1167729699    4.3167906147    1.4127947233
   0.0791405112    4.1907992237    1.4127947233
   1.1167729699    4.3167906147    0.4159009392
   0.0791405112    4.1907992237    0.4159009392
   0.3123580829    3.8144624074   -0.4822693249
  -0.5504596800    2.9582591205    2.5291166063
  -0.5842834893    3.7082618117    1.8263478310
  -1.4156678769    3.1042256970    1.8263478310
  -1.0304596800    3.7896435082    0.8663478310
  -1.7332284553    3.0868747329    0.8663478310
  -0.5842834893    3.7082618117   -0.0936521690
  -1.4156678769    3.1042256970   -0.0936521690
   5.1663673220    1.4308747298    0.3253980678
   5.1663673220    1.4308747298   -0.7427024152
   3.1225403341    0.9248747276    2.5833478301
   4.0825403341    0.9248747276    2.3261166054
   3.6025403341    1.7562591153    2.3261166054
   2.6425403341    1.7562591153    2.3261166054
   2.1625403341    0.9248747276    2.3261166054
   2.6425403341    0.0934903400    2.3261166054
   3.6025403341    0.0934903400    2.3261166054
   4.7853091093    0.9248747276    1.6233478301
   4.4677485310    1.9022256917    1.6233478301
   3.6363641433   -0.6565123512    1.6233478301
   4.4677485310   -0.0524762365    1.6233478301
   5.0425403341    0.9248747276    0.6633478301
   3.1225403341   -0.9951252724    0.6633478301
   4.0825403341   -0.7378940476    0.6633478301
   4.7853091093   -0.0351252724    0.6633478301
   5.0405403341    0.9158747276   -1.0966521776
   4.0805403341   -0.7468940477   -1.0966521776
   4.7833091093   -0.0441252724   -1.0966521776
   4.7833091093    0.9158747276   -2.0566521776
   4.4657485310    1.8932256917   -2.0566521776
   3.6343641433   -0.6655123512   -2.0566521776
   4.4657485310   -0.0614762365   -2.0566521776
   4.0805403341    0.9158747276   -2.7594209529
   3.6005403341    1.7472591152   -2.7594209529
   2.6405403341    1.7472591152   -2.7594209529
   2.1605403341    0.9158747276   -2.7594209529
   3.6005403341    0.0844903399   -2.7594209529
   3.1205403341    0.9158747276   -3.0166521776
   3.2425403346    2.8618747362    2.0313478263
   4.2144399102    2.8618747362    1.8095180904
   3.7284901224    3.7035644586    1.8095180904
   2.7565905468    3.7035644586    1.8095180904
   3.7837225758    4.5274624105    1.1879649825
   2.7013580934    4.5274624105    1.1879649825
   3.5057729804    5.0297906178    0.2897947184
   2.4681405217    4.9037992268    0.2897947184
   1.6079137276    4.3100275429    0.2897947184
   3.5057729804    5.0297906178   -0.7070990658
   2.4681405217    4.9037992268   -0.7070990658
   1.6079137276    4.3100275429   -0.7070990658
   3.7837225758    4.5274624105   -1.6052693299
   2.7013580934    4.5274624105   -1.6052693299
   1.8257068330    3.8912645301   -1.6052693299
   4.2144399102    2.8618747362   -2.2268224378
   3.7284901224    3.7035644586   -2.2268224378
   2.7565905468    3.7035644586   -2.2268224378
   2.2706407590    2.8618747362   -2.2268224378
   3.2425403346    2.8618747362   -2.4486521737
   5.1515403388    3.0088747368    1.4541166016
   4.6715403388    3.8402591244    1.4541166016
   4.6715403388    2.1774903492    1.4541166016
   5.8543091140    3.0088747368    0.7513478263
   5.5367485357    3.9862257009    0.7513478263
   4.7053641480    4.5902618156    0.7513478263
   5.5367485357    2.0315237727    0.7513478263
   6.1115403388    3.0088747368   -0.2086521737
   5.8543091140    3.9688747368   -0.2086521737
   5.1515403388    4.6716435121   -0.2086521737
   4.1915403388    4.9288747368   -0.2086521737
   5.8543091140    2.0488747368   -0.2086521737
   5.8543091140    3.0088747368   -1.1686521737
   5.5367485357    3.9862257009   -1.1686521737
   4.7053641480    4.5902618156   -1.1686521737
   5.5367485357    2.0315237727   -1.1686521737
   5.1515403388    3.0088747368   -1.8714209490
   4.6715403388    3.8402591244   -1.8714209490
   4.6715403388    2.1774903492   -1.8714209490
  -4.7236480013    0.4360630263   -0.2086521737
  -5.3089344299   -0.4398800156   -0.2086521737
  -3.1054596934   -0.9431252806    2.8693478303
  -3.6454596934   -0.0078178445    2.5799627025
  -4.1854596934   -0.9431252806    2.5799627025
  -3.6454596934   -1.8784327167    2.5799627025
  -4.3304519215    0.4705911128    1.7893478303
  -4.9003015195   -0.4161121698    1.7893478303
  -4.9003015195   -1.4701383914    1.7893478303
  -4.7222429094    0.4892196612    0.7093478303
  -5.2026940190   -0.4262034457    0.7093478303
  -3.9514062497    1.0705098036   -1.1156521777
  -4.8022429098    0.4832196612   -1.1156521777
  -5.2826940193   -0.4322034458   -1.1156521777
  -3.4516759467    0.9024494294   -2.1956521777
  -4.4104519218    0.4645911128   -2.1956521777
  -4.9803015199   -0.4221121698   -2.1956521777
  -4.9803015199   -1.4761383914   -2.1956521777
  -2.1054596937   -0.9491252806   -2.9862670499
  -2.6454596937   -0.0138178445   -2.9862670499
  -3.7254596937   -0.0138178445   -2.9862670499
  -4.2654596937   -0.9491252806   -2.9862670499
  -3.7254596937   -1.8844327167   -2.9862670499
  -2.6454596937   -1.8844327167   -2.9862670499
  -3.1854596937   -0.9491252806   -3.2756521777
  -3.3504596944   -2.7991252888    2.3113478263
  -4.4438467170   -2.7991252888    2.0617893734
  -3.8971532057   -3.7460262265    2.0617893734
  -2.8037661831   -3.7460262265    2.0617893734
  -4.6406763553   -4.2881146902    1.3625421270
  -3.6308505713   -4.7492866733    1.3625421270
  -2.5320026651   -4.5912961960    1.3625421270
  -3.8971532057   -5.1943460623    0.3521005799
  -2.8037661831   -5.1943460623    0.3521005799
  -1.8186585152   -4.7199432127    0.3521005799
  -3.8971532057   -5.1943460623   -0.7694049273
  -2.8037661831   -5.1943460623   -0.7694049273
  -1.8186585152   -4.7199432127   -0.7694049273
  -4.6406763553   -4.2881146902   -1.7798464744
  -3.6308505713   -4.7492866733   -1.7798464744
  -2.5320026651   -4.5912961960   -1.7798464744
  -4.4438467170   -2.7991252888   -2.4790937208
  -3.8971532057   -3.7460262265   -2.4790937208
  -2.8037661831   -3.7460262265   -2.4790937208
  -3.3504596944   -2.7991252888   -2.7286521737
  -4.8354596986   -1.8298178525    1.6619626985
  -5.3754596986   -2.7651252886    1.6619626985
  -4.8354596986   -3.7004327247    1.6619626985
  -5.5204519267   -1.3514088952    0.8713478263
  -6.0903015248   -2.2381121778    0.8713478263
  -6.0903015248   -3.2921383994    0.8713478263
  -5.5204519267   -4.1788416821    0.8713478263
  -5.9122429146   -1.3327803468   -0.2086521737
  -6.3926940242   -2.2482034538   -0.2086521737
  -6.3926940242   -3.2820471235   -0.2086521737
  -5.9122429146   -4.1974702304   -0.2086521737
  -5.0614062546   -4.7847603728   -0.2086521737
  -5.5204519267   -1.3514088952   -1.2886521737
  -6.0903015248   -2.2381121778   -1.2886521737
  -6.0903015248   -3.2921383994   -1.2886521737
  -5.5204519267   -4.1788416821   -1.2886521737
  -5.3754596986   -2.7651252886   -2.0792670459
  -4.8354596986   -3.7004327247   -2.0792670459
  -0.6311004543   -4.1413764533   -1.1166521777
   0.3355601693   -3.7747704356   -1.1166521777
  -1.1576759366   -3.8486999952   -2.1966521777
  -0.1143781822   -3.6986964240   -2.1966521777
  -1.4314596836   -1.0618178492   -2.9872670499
  -1.9714596836   -1.9971252852   -2.9872670499
  -1.4314596836   -2.9324327213   -2.9872670499
  -0.3514596836   -2.9324327213   -2.9872670499
  -0.8914596836   -1.9971252852   -3.2766521777
   0.3119273395   -2.1441252859    3.2237893785
  -1.3281531944   -3.0910262236    3.2237893785
  -0.2347661718   -3.0910262236    3.2237893785
   1.1887556527   -2.1441252859    2.5245421321
  -2.0716763440   -3.6331146873    2.5245421321
  -1.0618505600   -4.0942866704    2.5245421321
